CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S
22,48652,919,14,650-660,59,0,0,1,1.24,,650.0,10.0,"5286,627846"
22,39664,919,14,650-660,68,0,0,0,1.4329,,650.0,10.0,"5286,627846"
22,39664,919,14,650-660,59,0,0,1,1.122,,650.0,10.0,"5286,627846"
22,39664,919,14,650-660,59,1,0,1,1.122,,650.0,10.0,"5286,627846"
22,31838,919,14,650-660,68,0,0,0,1.38,,650.0,10.0,"5286,627846"
22,51822,464,14,650-660,17,0,0,1,12.41,,650.0,10.0,"5286,627846"
22,38795,464,14,650-660,40,1,0,1,2.18,,650.0,10.0,"5286,627846"
22,78863,464,14,650-660,17,1,0,1,2.0094,,650.0,10.0,"5286,627846"
22,14671,464,14,650-660,17,1,0,1,0.0342,,650.0,10.0,"5286,627846"
22,1133,464,14,650-660,17,1,0,1,0.0969,,650.0,10.0,"5286,627846"
22,70224,464,14,650-660,17,1,0,1,0.0869,,650.0,10.0,"5286,627846"
22,97574,464,14,650-660,59,1,0,1,2.72,,650.0,10.0,"5286,627846"
22,43705,464,14,650-660,17,1,0,1,4.2676,,650.0,10.0,"5286,627846"
22,93182,464,14,650-660,40,1,0,1,0.7699,,650.0,10.0,"5286,627846"
22,24404,464,14,650-660,32,1,0,1,9.3728,,650.0,10.0,"5286,627846"
22,24404,464,14,650-660,81,1,0,1,8.51,,650.0,10.0,"5286,627846"
22,87125,464,14,650-660,32,1,0,1,0.244,,650.0,10.0,"5286,627846"
22,87125,464,14,650-660,17,1,0,1,0.43,,650.0,10.0,"5286,627846"
22,70378,464,14,650-660,9,1,0,0,2.45,,650.0,10.0,"5286,627846"
22,16355,464,14,650-660,17,1,0,1,0.03,,650.0,10.0,"5286,627846"
22,12622,464,14,650-660,17,1,0,1,1.31,,650.0,10.0,"5286,627846"
22,1592,464,3,650-660,32,1,0,1,3.6637,,650.0,10.0,"5286,627846"
22,1554,464,3,650-660,32,1,0,1,0.0646,,650.0,10.0,"5286,627846"
22,20943,464,3,650-660,32,1,0,1,1.41,,650.0,10.0,"5286,627846"
22,10999,464,3,650-660,32,1,0,1,0.73,,650.0,10.0,"5286,627846"
22,46499,464,3,650-660,32,1,0,1,0.2835,,650.0,10.0,"5286,627846"
22,23983,464,3,650-660,32,1,0,1,1.01,,650.0,10.0,"5286,627846"
22,966,464,3,650-660,32,1,0,1,0.6647,,650.0,10.0,"5286,627846"
22,71061,464,3,650-660,32,1,0,1,2.2081,,650.0,10.0,"5286,627846"
22,27515,464,3,650-660,32,1,0,1,0.0143,,650.0,10.0,"5286,627846"
22,39360,464,3,650-660,32,1,0,1,3.08,,650.0,10.0,"5286,627846"
22,32572,464,3,650-660,32,1,0,1,0.0318,,650.0,10.0,"5286,627846"
22,23530,464,3,650-660,32,1,0,1,0.0219,,650.0,10.0,"5286,627846"
22,86582,464,14,650-660,17,0,0,1,0.0,,650.0,10.0,"5286,627846"
22,86582,464,14,650-660,59,0,0,1,0.0,,650.0,10.0,"5286,627846"
22,83472,464,14,650-660,17,0,0,1,7.42,,650.0,10.0,"5286,627846"
22,83472,464,14,650-660,59,0,0,1,16.46,,650.0,10.0,"5286,627846"
22,83472,464,14,650-660,81,0,0,1,8.0,,650.0,10.0,"5286,627846"
22,77984,464,14,650-660,15,1,0,1,0.6446,,650.0,10.0,"5286,627846"
22,77984,464,14,650-660,59,1,0,1,0.0,,650.0,10.0,"5286,627846"
22,77984,464,14,650-660,81,1,0,1,1.5893,,650.0,10.0,"5286,627846"
22,13054,464,14,650-660,15,1,0,1,1.951,,650.0,10.0,"5286,627846"
22,13054,464,14,650-660,59,1,0,1,0.0,,650.0,10.0,"5286,627846"
22,13054,464,14,650-660,81,1,0,1,1.3815,,650.0,10.0,"5286,627846"
22,1142,464,14,650-660,59,0,0,1,0.85,,650.0,10.0,"5286,627846"
22,16692,464,14,650-660,15,1,0,1,0.7038,,650.0,10.0,"5286,627846"
22,16692,464,14,650-660,32,1,0,1,3.7134,,650.0,10.0,"5286,627846"
22,16692,464,14,650-660,59,1,0,1,0.0,,650.0,10.0,"5286,627846"
22,78846,464,14,650-660,15,1,0,1,0.6955,,650.0,10.0,"5286,627846"
22,78846,464,14,650-660,59,1,0,1,0.0,,650.0,10.0,"5286,627846"
22,59317,464,14,650-660,15,1,0,1,0.8451,,650.0,10.0,"5286,627846"
22,59317,464,14,650-660,59,1,0,1,0.0,,650.0,10.0,"5286,627846"
22,10133,464,14,650-660,17,1,0,1,0.9137,,650.0,10.0,"5286,627846"
22,75065,464,14,650-660,59,0,0,1,1.66,,650.0,10.0,"5286,627846"
22,18976,464,14,650-660,32,1,0,1,2.08,,650.0,10.0,"5286,627846"
22,25825,464,14,650-660,17,0,0,1,0.89,,650.0,10.0,"5286,627846"
22,20881,464,14,650-660,17,0,0,1,0.7,,650.0,10.0,"5286,627846"
22,9609,464,14,650-660,17,0,0,1,0.8,,650.0,10.0,"5286,627846"
22,92531,464,14,650-660,59,0,0,1,0.82,,650.0,10.0,"5286,627846"
22,92531,464,14,650-660,59,1,0,1,0.82,,650.0,10.0,"5286,627846"
22,76476,464,14,650-660,17,0,0,1,0.7054,,650.0,10.0,"5286,627846"
22,80506,464,14,650-660,40,1,0,1,1.7935,,650.0,10.0,"5286,627846"
22,92099,464,14,650-660,40,1,0,1,0.8439,,650.0,10.0,"5286,627846"
22,81093,186,8,695,17,0,0,1,0.7,,695.0,0.0,"5286,627846"
22,36535,186,8,695,17,0,0,1,1.6,,695.0,0.0,"5286,627846"
22,36535,186,8,695,59,0,0,1,1.6,,695.0,0.0,"5286,627846"
22,84613,165,14,700,59,0,0,1,5.5066,,700.0,0.0,"5286,627846"
22,84613,165,14,700,81,0,0,1,1.1581,,700.0,0.0,"5286,627846"
22,37005,165,14,700,81,0,0,1,3.74,,700.0,0.0,"5286,627846"
22,18632,165,8,700,52,0,0,1,8.0,,700.0,0.0,"5286,627846"
22,18632,165,8,700,52,1,0,1,8.0,,700.0,0.0,"5286,627846"
22,62259,165,8,700,94,1,0,0,0.399,,700.0,0.0,"5286,627846"
22,16613,165,8,700,94,1,0,0,2.71,,700.0,0.0,"5286,627846"
22,32060,165,14,700,17,0,0,1,6.8092,,700.0,0.0,"5286,627846"
22,32060,165,14,700,81,0,0,1,4.8256,,700.0,0.0,"5286,627846"
22,94968,428,3,730,32,1,0,1,2.14,,730.0,0.0,"5286,627846"
22,80886,428,14,730,17,1,0,1,0.19,,730.0,0.0,"5286,627846"
22,51852,428,14,730,17,1,0,1,2.55,,730.0,0.0,"5286,627846"
22,13439,428,14,730,32,1,0,1,1.3984,,730.0,0.0,"5286,627846"
22,19515,973,2,500,32,1,0,1,5.0139,,500.0,0.0,"5286,627846"
22,35465,964,2,500,32,1,0,1,3.8165,,500.0,0.0,"5286,627846"
22,37826,964,2,500,32,1,0,1,4.4695,,500.0,0.0,"5286,627846"
22,37826,964,2,500,17,1,0,1,10.1482,,500.0,0.0,"5286,627846"
22,49672,828,2,500,32,1,0,1,1.1995,,500.0,0.0,"5286,627846"
22,64738,439,11,510,52,0,0,1,0.44,,510.0,0.0,"5286,627846"
22,64738,439,11,510,52,1,0,1,0.44,,510.0,0.0,"5286,627846"
22,59146,734,11,530,59,1,0,1,1.7,,530.0,0.0,"5286,627846"
22,94033,44,7,620-640,52,1,0,1,2.0521,,620.0,20.0,"5286,627846"
22,74473,44,7,620-640,59,1,0,1,1.7953,,620.0,20.0,"5286,627846"
22,40200,44,7,620-640,71,0,0,1,1.774,,620.0,20.0,"5286,627846"
22,38272,44,7,620-640,71,0,0,1,1.06,,620.0,20.0,"5286,627846"
22,38272,44,7,620-640,87,0,0,0,1.63,,620.0,20.0,"5286,627846"
22,38272,44,7,620-640,17,0,0,1,1.4393,,620.0,20.0,"5286,627846"
22,38272,44,7,620-640,81,0,0,1,2.95,,620.0,20.0,"5286,627846"
22,38272,44,7,620-640,52,1,0,1,0.9413,,620.0,20.0,"5286,627846"
22,27629,44,7,620-640,32,1,0,1,2.7648,,620.0,20.0,"5286,627846"
22,99693,899,16,640,81,0,0,1,6.3397,,640.0,0.0,"5286,627846"
22,46712,899,16,640,59,1,0,1,0.2765,,640.0,0.0,"5286,627846"
22,91094,379,16,610-630,59,0,0,1,0.93,,610.0,20.0,"5286,627846"
22,37661,379,16,610-630,59,0,0,1,0.9008,,610.0,20.0,"5286,627846"
22,2891,379,16,610-630,59,0,0,1,0.4741,,610.0,20.0,"5286,627846"
22,3555,379,16,610-630,59,0,0,1,2.45,,610.0,20.0,"5286,627846"
22,60667,379,16,610-630,40,1,0,1,0.6019,,610.0,20.0,"5286,627846"
22,84518,379,16,610-630,32,1,0,1,0.36,,610.0,20.0,"5286,627846"
22,72124,379,16,610-630,32,1,0,1,0.9395,,610.0,20.0,"5286,627846"
22,18581,379,16,610-630,59,1,0,1,0.2045,,610.0,20.0,"5286,627846"
22,13822,379,16,610-630,59,1,0,1,0.42,,610.0,20.0,"5286,627846"
22,23846,379,16,610-630,59,1,0,1,1.2593,,610.0,20.0,"5286,627846"
22,89768,379,7,610-630,52,1,0,1,2.5313,,610.0,20.0,"5286,627846"
22,57254,379,7,610-630,32,1,0,1,1.4107,,610.0,20.0,"5286,627846"
22,57254,379,7,610-630,59,1,0,1,1.1054,,610.0,20.0,"5286,627846"
22,80170,379,7,610-630,32,1,0,1,2.1631,,610.0,20.0,"5286,627846"
22,80170,379,7,610-630,59,1,0,1,1.8688,,610.0,20.0,"5286,627846"
22,3091,379,16,610-630,81,0,0,1,3.91,,610.0,20.0,"5286,627846"
22,80479,379,7,610-630,52,1,0,1,5.64,,610.0,20.0,"5286,627846"
22,88517,379,16,610-630,87,0,0,0,0.941,,610.0,20.0,"5286,627846"
22,61928,379,16,610-630,81,0,0,1,2.45,,610.0,20.0,"5286,627846"
22,87201,379,16,610-630,59,0,0,1,0.416,,610.0,20.0,"5286,627846"
22,8269,726,7,610,32,1,0,1,1.54,,610.0,0.0,"5286,627846"
22,94886,726,7,610,32,1,0,1,3.5729,,610.0,0.0,"5286,627846"
22,44512,726,7,610,32,1,0,1,3.78,,610.0,0.0,"5286,627846"
22,63181,726,7,610,68,0,0,0,1.1,,610.0,0.0,"5286,627846"
22,63181,726,7,610,17,0,0,1,2.68,,610.0,0.0,"5286,627846"
22,98747,726,7,610,9,1,0,0,3.32,,610.0,0.0,"5286,627846"
22,98747,726,7,610,59,1,0,1,2.1089,,610.0,0.0,"5286,627846"
22,48816,726,7,610,15,1,0,1,2.11,,610.0,0.0,"5286,627846"
22,54915,726,7,610,15,1,0,1,2.06,,610.0,0.0,"5286,627846"
22,96975,726,7,610,23,1,0,1,2.022,,610.0,0.0,"5286,627846"
22,68761,726,7,610,32,1,0,1,1.2254,,610.0,0.0,"5286,627846"
22,85950,474,7,620-630,9,1,0,0,2.17,,620.0,10.0,"5286,627846"
22,85950,474,7,620-630,94,1,0,0,0.66,,620.0,10.0,"5286,627846"
22,1270,474,7,620-630,9,1,0,0,2.48,,620.0,10.0,"5286,627846"
22,1270,474,7,620-630,94,1,0,0,0.37,,620.0,10.0,"5286,627846"
22,12869,474,7,620-630,87,1,0,0,3.9,,620.0,10.0,"5286,627846"
22,12869,474,7,620-630,94,1,0,0,3.0351,,620.0,10.0,"5286,627846"
22,36094,474,7,620-630,94,1,0,0,1.5479,,620.0,10.0,"5286,627846"
22,78273,474,7,620-630,94,1,0,0,1.7842,,620.0,10.0,"5286,627846"
22,87878,474,7,620-630,15,1,0,1,6.9837,,620.0,10.0,"5286,627846"
22,92013,474,7,620-630,87,1,0,0,5.1275,,620.0,10.0,"5286,627846"
22,70520,474,7,620-630,9,1,0,0,0.0346,,620.0,10.0,"5286,627846"
22,94554,893,7,580-600,94,1,0,0,2.340479,,580.0,20.0,"5286,627846"
22,64499,893,7,580-600,32,1,0,1,1.3996,,580.0,20.0,"5286,627846"
22,84904,893,7,580-600,32,1,0,1,1.021,,580.0,20.0,"5286,627846"
22,8690,893,7,580-600,43,1,0,0,0.5042,,580.0,20.0,"5286,627846"
22,95008,893,7,580-600,17,0,0,1,0.5394,,580.0,20.0,"5286,627846"
22,58150,893,7,580-600,52,1,0,1,1.6289,,580.0,20.0,"5286,627846"
22,23668,893,7,580-600,59,1,0,1,1.19,,580.0,20.0,"5286,627846"
22,35287,893,7,580-600,87,1,0,0,7.593,,580.0,20.0,"5286,627846"
22,77867,893,7,580-600,87,1,0,0,3.22,,580.0,20.0,"5286,627846"
22,77867,893,7,580-600,81,1,0,1,1.03,,580.0,20.0,"5286,627846"
22,34853,100,15,655,59,1,0,1,0.4378,,655.0,0.0,"5286,627846"
22,97172,100,15,655,59,1,0,1,2.6984,,655.0,0.0,"5286,627846"
22,58567,506,7,600-620,17,1,0,1,2.6214,,600.0,20.0,"5286,627846"
22,33248,506,16,600-620,81,1,0,1,4.2851,,600.0,20.0,"5286,627846"
22,55618,506,7,600-620,32,1,0,1,0.4105,,600.0,20.0,"5286,627846"
22,49305,506,7,600-620,9,1,0,0,3.1844,,600.0,20.0,"5286,627846"
22,14470,506,7,600-620,32,1,0,1,6.1315,,600.0,20.0,"5286,627846"
22,14470,506,7,600-620,17,1,0,1,2.7919,,600.0,20.0,"5286,627846"
22,14470,506,7,600-620,59,1,0,1,0.7824,,600.0,20.0,"5286,627846"
22,18139,506,7,600-620,52,1,0,1,1.5088,,600.0,20.0,"5286,627846"
22,89440,506,7,600-620,40,1,0,1,2.16,,600.0,20.0,"5286,627846"
22,89440,506,7,600-620,26,1,0,1,4.5,,600.0,20.0,"5286,627846"
22,45489,506,16,600-620,32,1,0,1,6.8,,600.0,20.0,"5286,627846"
22,45489,506,16,600-620,26,1,0,1,1.87,,600.0,20.0,"5286,627846"
22,48877,506,16,600-620,32,1,0,1,13.18,,600.0,20.0,"5286,627846"
22,48877,506,16,600-620,52,1,0,1,7.21,,600.0,20.0,"5286,627846"
22,48877,506,16,600-620,59,1,0,1,7.17,,600.0,20.0,"5286,627846"
22,48877,506,16,600-620,81,1,0,1,7.99,,600.0,20.0,"5286,627846"
22,68089,506,16,600-620,26,1,0,1,2.4,,600.0,20.0,"5286,627846"
22,68089,506,16,600-620,52,1,0,1,9.35,,600.0,20.0,"5286,627846"
22,68089,506,16,600-620,59,1,0,1,9.54,,600.0,20.0,"5286,627846"
22,4377,408,18,660,9,1,0,0,1.781,,660.0,0.0,"5286,627846"
22,90202,408,18,660,9,1,0,0,1.9441,,660.0,0.0,"5286,627846"
22,25026,408,18,660,9,1,0,0,2.409,,660.0,0.0,"5286,627846"
22,31153,990,18,650-680,32,1,0,1,0.0995,,650.0,30.0,"5286,627846"
22,38454,990,18,650-680,32,1,0,1,1.0169,,650.0,30.0,"5286,627846"
22,2821,990,18,650-680,59,1,0,1,3.1242,,650.0,30.0,"5286,627846"
22,52475,990,18,650-680,59,0,0,1,1.7105,,650.0,30.0,"5286,627846"
22,92490,990,18,650-680,32,1,0,1,0.9995,,650.0,30.0,"5286,627846"
22,18410,990,18,650-680,32,1,0,1,1.03,,650.0,30.0,"5286,627846"
22,54960,849,5,680-720,68,0,0,0,1.57,,680.0,40.0,"5286,627846"
22,68936,849,5,680-720,40,1,0,1,3.2633,,680.0,40.0,"5286,627846"
22,74003,849,5,680-720,59,1,0,1,2.9465,,680.0,40.0,"5286,627846"
22,68718,849,5,680-720,52,1,0,1,2.11,,680.0,40.0,"5286,627846"
22,64042,849,5,680-720,59,0,0,1,4.03,,680.0,40.0,"5286,627846"
22,17183,849,5,680-720,43,1,0,0,0.6839,,680.0,40.0,"5286,627846"
22,797,845,16,625-670,68,0,0,0,2.3854,,625.0,45.0,"5286,627846"
22,797,845,16,625-670,59,0,0,1,7.5143,,625.0,45.0,"5286,627846"
22,92218,845,16,625-670,68,0,0,0,1.6952,,625.0,45.0,"5286,627846"
22,92218,845,16,625-670,94,1,0,0,2.11,,625.0,45.0,"5286,627846"
22,84183,845,16,625-670,59,1,0,1,0.6629,,625.0,45.0,"5286,627846"
22,73580,845,16,625-670,59,0,0,1,0.6303,,625.0,45.0,"5286,627846"
22,85756,845,16,625-670,59,0,0,1,3.3923,,625.0,45.0,"5286,627846"
22,25422,845,16,625-670,68,0,0,0,1.2775,,625.0,45.0,"5286,627846"
22,25422,845,16,625-670,59,0,0,1,1.8072,,625.0,45.0,"5286,627846"
22,84948,845,16,625-670,68,0,0,0,2.3375,,625.0,45.0,"5286,627846"
22,18318,845,16,625-670,81,1,0,1,0.8953,,625.0,45.0,"5286,627846"
22,14843,845,16,625-670,62,1,0,0,9.6708,,625.0,45.0,"5286,627846"
22,14843,845,16,625-670,87,1,0,0,10.7223,,625.0,45.0,"5286,627846"
22,14843,845,16,625-670,43,1,0,0,2.73,,625.0,45.0,"5286,627846"
22,80627,845,16,625-670,9,1,0,0,11.16,,625.0,45.0,"5286,627846"
22,80627,845,16,625-670,62,1,0,0,1.8,,625.0,45.0,"5286,627846"
22,80627,845,16,625-670,8,1,0,0,3.0,,625.0,45.0,"5286,627846"
22,80627,845,16,625-670,43,1,0,0,4.24,,625.0,45.0,"5286,627846"
22,86182,845,16,625-670,84,1,0,0,0.1759,,625.0,45.0,"5286,627846"
22,94181,845,16,625-670,81,1,0,1,2.7883,,625.0,45.0,"5286,627846"
22,94181,845,16,625-670,84,1,0,0,0.5585,,625.0,45.0,"5286,627846"
22,48461,845,16,625-670,84,1,0,0,2.2005,,625.0,45.0,"5286,627846"
22,45773,724,16,600-620,32,1,0,1,5.22,,600.0,20.0,"5286,627846"
22,87664,724,16,600-620,59,0,0,1,2.09,,600.0,20.0,"5286,627846"
22,87293,724,16,600-620,32,1,0,1,2.7309,,600.0,20.0,"5286,627846"
22,87293,724,16,600-620,59,1,0,1,1.2014,,600.0,20.0,"5286,627846"
22,9158,724,16,600-620,9,1,0,0,2.06,,600.0,20.0,"5286,627846"
22,35271,724,16,600-620,40,1,0,1,5.8772,,600.0,20.0,"5286,627846"
22,16921,724,16,600-620,40,1,0,1,3.126,,600.0,20.0,"5286,627846"
22,77661,724,16,600-620,32,1,0,1,1.289,,600.0,20.0,"5286,627846"
22,33486,724,16,600-620,55,1,0,1,4.2494,,600.0,20.0,"5286,627846"
22,33486,724,16,600-620,17,1,0,1,8.51,,600.0,20.0,"5286,627846"
22,20934,724,16,600-620,59,0,0,1,2.79,,600.0,20.0,"5286,627846"
22,84482,272,16,600-670,81,0,0,1,4.9577,,600.0,70.0,"5286,627846"
22,72027,272,5,600-670,4,1,1,1,2.76,,600.0,70.0,"5286,627846"
22,19272,272,5,600-670,81,0,1,1,1.88,,600.0,70.0,"5286,627846"
22,61076,272,16,600-670,23,1,0,1,0.8655,,600.0,70.0,"5286,627846"
22,50528,272,5,600-670,4,1,1,1,21.598,,600.0,70.0,"5286,627846"
22,50528,272,5,600-670,52,1,1,1,2.85,,600.0,70.0,"5286,627846"
22,55261,272,5,600-670,32,1,0,1,3.2715,,600.0,70.0,"5286,627846"
22,70620,272,16,600-670,59,0,0,1,0.85,,600.0,70.0,"5286,627846"
22,97861,272,5,600-670,59,0,0,1,1.75,,600.0,70.0,"5286,627846"
22,72130,272,5,600-670,81,1,0,1,4.3341,,600.0,70.0,"5286,627846"
22,523,272,5,600-670,32,1,0,1,0.6478,,600.0,70.0,"5286,627846"
22,85001,272,5,600-670,15,1,0,1,0.7811,,600.0,70.0,"5286,627846"
22,68145,272,5,600-670,15,1,1,1,0.8455,,600.0,70.0,"5286,627846"
22,68145,272,5,600-670,4,1,1,1,5.18,,600.0,70.0,"5286,627846"
22,68145,272,5,600-670,26,1,1,1,1.7034,,600.0,70.0,"5286,627846"
22,68145,272,5,600-670,52,1,1,1,1.95,,600.0,70.0,"5286,627846"
22,68145,272,5,600-670,59,1,1,1,2.86,,600.0,70.0,"5286,627846"
22,20693,272,5,600-670,15,1,1,1,5.75,,600.0,70.0,"5286,627846"
22,20693,272,5,600-670,4,1,1,1,7.175,,600.0,70.0,"5286,627846"
22,20693,272,5,600-670,26,1,1,1,1.32,,600.0,70.0,"5286,627846"
22,20693,272,5,600-670,52,1,1,1,3.23,,600.0,70.0,"5286,627846"
22,66052,272,16,600-670,81,1,0,1,1.74,,600.0,70.0,"5286,627846"
22,76134,272,16,600-670,26,1,0,1,1.2068,,600.0,70.0,"5286,627846"
22,15228,272,16,600-670,81,1,0,1,0.7268,,600.0,70.0,"5286,627846"
22,25377,272,16,600-670,59,0,0,1,2.5375,,600.0,70.0,"5286,627846"
22,77330,272,16,600-670,81,1,0,1,1.76,,600.0,70.0,"5286,627846"
22,58595,272,16,600-670,81,1,0,1,2.285,,600.0,70.0,"5286,627846"
22,62629,272,16,600-670,81,0,0,1,5.0857,,600.0,70.0,"5286,627846"
22,62629,272,16,600-670,23,1,0,1,1.76,,600.0,70.0,"5286,627846"
22,34512,272,16,600-670,59,0,0,1,4.8541,,600.0,70.0,"5286,627846"
22,87873,272,16,600-670,59,0,0,1,5.9563,,600.0,70.0,"5286,627846"
22,87873,272,16,600-670,32,1,0,1,1.3747,,600.0,70.0,"5286,627846"
22,87873,272,16,600-670,59,1,0,1,5.9563,,600.0,70.0,"5286,627846"
22,50343,272,16,600-670,87,0,0,0,3.4319,,600.0,70.0,"5286,627846"
22,60279,272,5,600-670,87,0,0,0,1.12,,600.0,70.0,"5286,627846"
22,60279,272,5,600-670,87,1,0,0,1.12,,600.0,70.0,"5286,627846"
22,53137,272,16,600-670,4,1,1,1,6.88,,600.0,70.0,"5286,627846"
22,53137,272,16,600-670,26,1,1,1,5.0644,,600.0,70.0,"5286,627846"
22,34977,272,16,600-670,4,1,1,1,1.23,,600.0,70.0,"5286,627846"
22,19679,272,16,600-670,15,1,0,1,3.14,,600.0,70.0,"5286,627846"
22,19679,272,16,600-670,32,1,0,1,4.6865,,600.0,70.0,"5286,627846"
22,19679,272,16,600-670,52,1,0,1,2.6172,,600.0,70.0,"5286,627846"
22,19679,272,16,600-670,81,1,0,1,2.1638,,600.0,70.0,"5286,627846"
22,69552,272,16,600-670,59,0,0,1,2.51,,600.0,70.0,"5286,627846"
22,69552,272,16,600-670,59,1,0,1,2.51,,600.0,70.0,"5286,627846"
22,69552,272,16,600-670,65,1,0,1,1.02,,600.0,70.0,"5286,627846"
22,8623,272,16,600-670,26,1,0,1,0.57,,600.0,70.0,"5286,627846"
22,62606,272,16,600-670,26,1,0,1,0.49,,600.0,70.0,"5286,627846"
22,65838,272,16,600-670,59,0,0,1,1.3993,,600.0,70.0,"5286,627846"
22,65838,272,16,600-670,59,1,0,1,1.3993,,600.0,70.0,"5286,627846"
22,13450,939,16,605-615,17,0,0,1,1.17,,605.0,10.0,"5286,627846"
22,69138,939,16,605-615,17,0,0,1,2.5,,605.0,10.0,"5286,627846"
22,70449,939,16,605-615,59,0,0,1,2.9,,605.0,10.0,"5286,627846"
22,50093,939,16,605-615,17,0,0,1,1.0286,,605.0,10.0,"5286,627846"
22,76977,939,16,605-615,81,1,0,1,0.9352,,605.0,10.0,"5286,627846"
22,38443,939,16,605-615,17,0,0,1,1.1093,,605.0,10.0,"5286,627846"
22,90980,700,16,600-610,9,1,0,0,0.6787,,600.0,10.0,"5286,627846"
22,27761,700,16,600-610,59,0,0,1,0.975,,600.0,10.0,"5286,627846"
22,43077,700,16,600-610,9,1,0,0,0.5,,600.0,10.0,"5286,627846"
22,47532,700,16,600-610,26,1,0,1,0.55,,600.0,10.0,"5286,627846"
22,6454,700,16,600-610,94,1,0,0,4.7932,,600.0,10.0,"5286,627846"
22,42577,700,16,600-610,9,1,0,0,1.2,,600.0,10.0,"5286,627846"
22,22879,700,16,600-610,87,0,0,0,1.67,,600.0,10.0,"5286,627846"
22,22879,700,16,600-610,17,0,0,1,1.65,,600.0,10.0,"5286,627846"
22,23421,700,16,600-610,17,0,0,1,0.83,,600.0,10.0,"5286,627846"
22,5498,700,16,600-610,15,1,0,1,1.1028,,600.0,10.0,"5286,627846"
22,5498,700,16,600-610,23,1,0,1,0.91,,600.0,10.0,"5286,627846"
22,48438,700,16,600-610,17,0,0,1,0.4449,,600.0,10.0,"5286,627846"
22,96414,700,16,600-610,17,0,0,1,0.3349,,600.0,10.0,"5286,627846"
22,39276,700,16,600-610,17,1,0,1,0.3938,,600.0,10.0,"5286,627846"
22,27819,700,16,600-610,17,0,0,1,9.4593,,600.0,10.0,"5286,627846"
22,16488,700,16,600-610,32,1,0,1,2.7417,,600.0,10.0,"5286,627846"
22,24065,700,16,600-610,94,1,0,0,2.08,,600.0,10.0,"5286,627846"
22,61177,700,16,600-610,32,1,0,1,5.1465,,600.0,10.0,"5286,627846"
22,61177,700,16,600-610,17,1,0,1,7.039,,600.0,10.0,"5286,627846"
22,61177,700,16,600-610,26,1,0,1,2.2924,,600.0,10.0,"5286,627846"
22,61177,700,16,600-610,52,1,0,1,7.9425,,600.0,10.0,"5286,627846"
22,42164,700,16,600-610,17,1,0,1,0.6153,,600.0,10.0,"5286,627846"
22,60635,700,16,600-610,17,0,0,1,2.4754,,600.0,10.0,"5286,627846"
22,48807,700,16,600-610,17,0,0,1,0.47,,600.0,10.0,"5286,627846"
22,55225,677,5,610,32,1,0,1,2.3661,,610.0,0.0,"5286,627846"
22,92023,677,5,610,8,1,0,0,2.3639,,610.0,0.0,"5286,627846"
22,2916,677,5,610,17,0,0,1,3.728,,610.0,0.0,"5286,627846"
22,2916,677,5,610,32,1,0,1,2.26,,610.0,0.0,"5286,627846"
22,2916,677,5,610,59,1,0,1,1.26,,610.0,0.0,"5286,627846"
22,96847,677,5,610,17,0,0,1,2.06,,610.0,0.0,"5286,627846"
22,34500,677,5,610,32,1,0,1,2.9517,,610.0,0.0,"5286,627846"
22,68807,839,5,610,17,0,0,1,0.5972,,610.0,0.0,"5286,627846"
22,44625,839,5,610,17,1,0,1,1.29,,610.0,0.0,"5286,627846"
22,90901,839,5,610,59,1,0,1,7.236,,610.0,0.0,"5286,627846"
22,90076,839,5,610,15,1,0,1,0.189,,610.0,0.0,"5286,627846"
22,92583,839,5,610,87,0,0,0,2.0,,610.0,0.0,"5286,627846"
22,92583,839,5,610,68,0,0,0,1.8,,610.0,0.0,"5286,627846"
22,92583,839,5,610,17,0,0,1,1.56,,610.0,0.0,"5286,627846"
22,92583,839,5,610,43,1,0,0,2.287,,610.0,0.0,"5286,627846"
22,92583,839,5,610,84,1,0,0,1.28,,610.0,0.0,"5286,627846"
22,11395,839,5,610,17,0,0,1,5.2841,,610.0,0.0,"5286,627846"
22,11395,839,5,610,59,0,0,1,4.567,,610.0,0.0,"5286,627846"
22,11395,839,5,610,59,1,0,1,4.567,,610.0,0.0,"5286,627846"
22,56446,839,5,610,17,0,0,1,0.5939,,610.0,0.0,"5286,627846"
22,73893,839,5,610,40,1,0,1,1.1582,,610.0,0.0,"5286,627846"
22,61431,839,5,610,40,1,0,1,1.2584,,610.0,0.0,"5286,627846"
22,55518,839,5,610,40,1,0,1,1.2247,,610.0,0.0,"5286,627846"
22,63312,839,5,610,15,1,0,1,2.1223,,610.0,0.0,"5286,627846"
22,61062,839,5,610,9,1,0,0,2.32,,610.0,0.0,"5286,627846"
22,61062,839,5,610,84,1,0,0,0.9,,610.0,0.0,"5286,627846"
22,61062,839,5,610,94,1,0,0,2.0,,610.0,0.0,"5286,627846"
22,99146,839,5,610,17,1,0,1,0.8314,,610.0,0.0,"5286,627846"
22,17407,839,5,610,59,0,0,1,1.8279,,610.0,0.0,"5286,627846"
22,30114,839,5,610,59,1,0,1,1.51,,610.0,0.0,"5286,627846"
22,2716,839,5,610,26,1,0,1,3.757,,610.0,0.0,"5286,627846"
