,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S,ID_FINCA_ZONA
8734,22,38454,990,18,650-680,32,1,0,1,1.0169,,650.0,30.0,"5286,627846",38454_990
8735,22,2821,990,18,650-680,59,1,0,1,3.1242,,650.0,30.0,"5286,627846",2821_990
8736,22,52475,990,18,650-680,59,0,0,1,1.7105,,650.0,30.0,"5286,627846",52475_990
8737,22,92490,990,18,650-680,32,1,0,1,0.9995,,650.0,30.0,"5286,627846",92490_990
8738,22,18410,990,18,650-680,32,1,0,1,1.03,,650.0,30.0,"5286,627846",18410_990
8739,22,54960,849,5,680-720,68,0,0,0,1.57,,680.0,40.0,"5286,627846",54960_849
8740,22,68936,849,5,680-720,40,1,0,1,3.2633,,680.0,40.0,"5286,627846",68936_849
8741,22,74003,849,5,680-720,59,1,0,1,2.9465,,680.0,40.0,"5286,627846",74003_849
8742,22,68718,849,5,680-720,52,1,0,1,2.11,,680.0,40.0,"5286,627846",68718_849
8743,22,64042,849,5,680-720,59,0,0,1,4.03,,680.0,40.0,"5286,627846",64042_849
8744,22,17183,849,5,680-720,43,1,0,0,0.6839,,680.0,40.0,"5286,627846",17183_849
8745,22,797,845,16,625-670,68,0,0,0,2.3854,,625.0,45.0,"5286,627846",797_845
8746,22,797,845,16,625-670,59,0,0,1,7.5143,,625.0,45.0,"5286,627846",797_845
8747,22,92218,845,16,625-670,68,0,0,0,1.6952,,625.0,45.0,"5286,627846",92218_845
8748,22,92218,845,16,625-670,94,1,0,0,2.11,,625.0,45.0,"5286,627846",92218_845
8749,22,84183,845,16,625-670,59,1,0,1,0.6629,,625.0,45.0,"5286,627846",84183_845
8750,22,73580,845,16,625-670,59,0,0,1,0.6303,,625.0,45.0,"5286,627846",73580_845
8751,22,85756,845,16,625-670,59,0,0,1,3.3923,,625.0,45.0,"5286,627846",85756_845
8752,22,25422,845,16,625-670,68,0,0,0,1.2775,,625.0,45.0,"5286,627846",25422_845
8753,22,25422,845,16,625-670,59,0,0,1,1.8072,,625.0,45.0,"5286,627846",25422_845
8754,22,84948,845,16,625-670,68,0,0,0,2.3375,,625.0,45.0,"5286,627846",84948_845
8755,22,18318,845,16,625-670,81,1,0,1,0.8953,,625.0,45.0,"5286,627846",18318_845
8756,22,14843,845,16,625-670,62,1,0,0,9.6708,,625.0,45.0,"5286,627846",14843_845
8757,22,14843,845,16,625-670,87,1,0,0,10.7223,,625.0,45.0,"5286,627846",14843_845
8758,22,14843,845,16,625-670,43,1,0,0,2.73,,625.0,45.0,"5286,627846",14843_845
8759,22,80627,845,16,625-670,9,1,0,0,11.16,,625.0,45.0,"5286,627846",80627_845
8760,22,80627,845,16,625-670,62,1,0,0,1.8,,625.0,45.0,"5286,627846",80627_845
8761,22,80627,845,16,625-670,8,1,0,0,3.0,,625.0,45.0,"5286,627846",80627_845
8762,22,80627,845,16,625-670,43,1,0,0,4.24,,625.0,45.0,"5286,627846",80627_845
8763,22,86182,845,16,625-670,84,1,0,0,0.1759,,625.0,45.0,"5286,627846",86182_845
8764,22,94181,845,16,625-670,81,1,0,1,2.7883,,625.0,45.0,"5286,627846",94181_845
8765,22,94181,845,16,625-670,84,1,0,0,0.5585,,625.0,45.0,"5286,627846",94181_845
8766,22,48461,845,16,625-670,84,1,0,0,2.2005,,625.0,45.0,"5286,627846",48461_845
8767,22,45773,724,16,600-620,32,1,0,1,5.22,,600.0,20.0,"5286,627846",45773_724
8768,22,87664,724,16,600-620,59,0,0,1,2.09,,600.0,20.0,"5286,627846",87664_724
8769,22,87293,724,16,600-620,32,1,0,1,2.7309,,600.0,20.0,"5286,627846",87293_724
8770,22,87293,724,16,600-620,59,1,0,1,1.2014,,600.0,20.0,"5286,627846",87293_724
8771,22,9158,724,16,600-620,9,1,0,0,2.06,,600.0,20.0,"5286,627846",9158_724
8772,22,35271,724,16,600-620,40,1,0,1,5.8772,,600.0,20.0,"5286,627846",35271_724
8773,22,16921,724,16,600-620,40,1,0,1,3.126,,600.0,20.0,"5286,627846",16921_724
8774,22,77661,724,16,600-620,32,1,0,1,1.289,,600.0,20.0,"5286,627846",77661_724
8775,22,33486,724,16,600-620,55,1,0,1,4.2494,,600.0,20.0,"5286,627846",33486_724
8776,22,33486,724,16,600-620,17,1,0,1,8.51,,600.0,20.0,"5286,627846",33486_724
8777,22,20934,724,16,600-620,59,0,0,1,2.79,,600.0,20.0,"5286,627846",20934_724
8778,22,84482,272,16,600-670,81,0,0,1,4.9577,,600.0,70.0,"5286,627846",84482_272
8779,22,72027,272,5,600-670,4,1,1,1,2.76,,600.0,70.0,"5286,627846",72027_272
8780,22,19272,272,5,600-670,81,0,1,1,1.88,,600.0,70.0,"5286,627846",19272_272
8781,22,61076,272,16,600-670,23,1,0,1,0.8655,,600.0,70.0,"5286,627846",61076_272
8782,22,50528,272,5,600-670,4,1,1,1,21.598,,600.0,70.0,"5286,627846",50528_272
8783,22,50528,272,5,600-670,52,1,1,1,2.85,,600.0,70.0,"5286,627846",50528_272
8784,22,55261,272,5,600-670,32,1,0,1,3.2715,,600.0,70.0,"5286,627846",55261_272
8785,22,70620,272,16,600-670,59,0,0,1,0.85,,600.0,70.0,"5286,627846",70620_272
8786,22,97861,272,5,600-670,59,0,0,1,1.75,,600.0,70.0,"5286,627846",97861_272
8787,22,72130,272,5,600-670,81,1,0,1,4.3341,,600.0,70.0,"5286,627846",72130_272
8788,22,523,272,5,600-670,32,1,0,1,0.6478,,600.0,70.0,"5286,627846",523_272
8789,22,85001,272,5,600-670,15,1,0,1,0.7811,,600.0,70.0,"5286,627846",85001_272
8790,22,68145,272,5,600-670,15,1,1,1,0.8455,,600.0,70.0,"5286,627846",68145_272
8791,22,68145,272,5,600-670,4,1,1,1,5.18,,600.0,70.0,"5286,627846",68145_272
8792,22,68145,272,5,600-670,26,1,1,1,1.7034,,600.0,70.0,"5286,627846",68145_272
8793,22,68145,272,5,600-670,52,1,1,1,1.95,,600.0,70.0,"5286,627846",68145_272
8794,22,68145,272,5,600-670,59,1,1,1,2.86,,600.0,70.0,"5286,627846",68145_272
8795,22,20693,272,5,600-670,15,1,1,1,5.75,,600.0,70.0,"5286,627846",20693_272
8796,22,20693,272,5,600-670,4,1,1,1,7.175,,600.0,70.0,"5286,627846",20693_272
8797,22,20693,272,5,600-670,26,1,1,1,1.32,,600.0,70.0,"5286,627846",20693_272
8798,22,20693,272,5,600-670,52,1,1,1,3.23,,600.0,70.0,"5286,627846",20693_272
8799,22,66052,272,16,600-670,81,1,0,1,1.74,,600.0,70.0,"5286,627846",66052_272
8800,22,76134,272,16,600-670,26,1,0,1,1.2068,,600.0,70.0,"5286,627846",76134_272
8801,22,15228,272,16,600-670,81,1,0,1,0.7268,,600.0,70.0,"5286,627846",15228_272
8802,22,25377,272,16,600-670,59,0,0,1,2.5375,,600.0,70.0,"5286,627846",25377_272
8803,22,77330,272,16,600-670,81,1,0,1,1.76,,600.0,70.0,"5286,627846",77330_272
8804,22,58595,272,16,600-670,81,1,0,1,2.285,,600.0,70.0,"5286,627846",58595_272
8805,22,62629,272,16,600-670,81,0,0,1,5.0857,,600.0,70.0,"5286,627846",62629_272
8806,22,62629,272,16,600-670,23,1,0,1,1.76,,600.0,70.0,"5286,627846",62629_272
8807,22,34512,272,16,600-670,59,0,0,1,4.8541,,600.0,70.0,"5286,627846",34512_272
8808,22,87873,272,16,600-670,59,0,0,1,5.9563,,600.0,70.0,"5286,627846",87873_272
8809,22,87873,272,16,600-670,32,1,0,1,1.3747,,600.0,70.0,"5286,627846",87873_272
8810,22,87873,272,16,600-670,59,1,0,1,5.9563,,600.0,70.0,"5286,627846",87873_272
8811,22,50343,272,16,600-670,87,0,0,0,3.4319,,600.0,70.0,"5286,627846",50343_272
8812,22,60279,272,5,600-670,87,0,0,0,1.12,,600.0,70.0,"5286,627846",60279_272
8813,22,60279,272,5,600-670,87,1,0,0,1.12,,600.0,70.0,"5286,627846",60279_272
8814,22,53137,272,16,600-670,4,1,1,1,6.88,,600.0,70.0,"5286,627846",53137_272
8815,22,53137,272,16,600-670,26,1,1,1,5.0644,,600.0,70.0,"5286,627846",53137_272
8816,22,34977,272,16,600-670,4,1,1,1,1.23,,600.0,70.0,"5286,627846",34977_272
8817,22,19679,272,16,600-670,15,1,0,1,3.14,,600.0,70.0,"5286,627846",19679_272
8818,22,19679,272,16,600-670,32,1,0,1,4.6865,,600.0,70.0,"5286,627846",19679_272
8819,22,19679,272,16,600-670,52,1,0,1,2.6172,,600.0,70.0,"5286,627846",19679_272
8820,22,19679,272,16,600-670,81,1,0,1,2.1638,,600.0,70.0,"5286,627846",19679_272
8821,22,69552,272,16,600-670,59,0,0,1,2.51,,600.0,70.0,"5286,627846",69552_272
8822,22,69552,272,16,600-670,59,1,0,1,2.51,,600.0,70.0,"5286,627846",69552_272
8823,22,69552,272,16,600-670,65,1,0,1,1.02,,600.0,70.0,"5286,627846",69552_272
8824,22,8623,272,16,600-670,26,1,0,1,0.57,,600.0,70.0,"5286,627846",8623_272
8825,22,62606,272,16,600-670,26,1,0,1,0.49,,600.0,70.0,"5286,627846",62606_272
8826,22,65838,272,16,600-670,59,0,0,1,1.3993,,600.0,70.0,"5286,627846",65838_272
8827,22,65838,272,16,600-670,59,1,0,1,1.3993,,600.0,70.0,"5286,627846",65838_272
8828,22,13450,939,16,605-615,17,0,0,1,1.17,,605.0,10.0,"5286,627846",13450_939
8829,22,69138,939,16,605-615,17,0,0,1,2.5,,605.0,10.0,"5286,627846",69138_939
8830,22,70449,939,16,605-615,59,0,0,1,2.9,,605.0,10.0,"5286,627846",70449_939
8831,22,50093,939,16,605-615,17,0,0,1,1.0286,,605.0,10.0,"5286,627846",50093_939
8832,22,76977,939,16,605-615,81,1,0,1,0.9352,,605.0,10.0,"5286,627846",76977_939
8833,22,38443,939,16,605-615,17,0,0,1,1.1093,,605.0,10.0,"5286,627846",38443_939
8834,22,90980,700,16,600-610,9,1,0,0,0.6787,,600.0,10.0,"5286,627846",90980_700
8835,22,27761,700,16,600-610,59,0,0,1,0.975,,600.0,10.0,"5286,627846",27761_700
8836,22,43077,700,16,600-610,9,1,0,0,0.5,,600.0,10.0,"5286,627846",43077_700
8837,22,47532,700,16,600-610,26,1,0,1,0.55,,600.0,10.0,"5286,627846",47532_700
8838,22,6454,700,16,600-610,94,1,0,0,4.7932,,600.0,10.0,"5286,627846",6454_700
8839,22,42577,700,16,600-610,9,1,0,0,1.2,,600.0,10.0,"5286,627846",42577_700
8840,22,22879,700,16,600-610,87,0,0,0,1.67,,600.0,10.0,"5286,627846",22879_700
8841,22,22879,700,16,600-610,17,0,0,1,1.65,,600.0,10.0,"5286,627846",22879_700
8842,22,23421,700,16,600-610,17,0,0,1,0.83,,600.0,10.0,"5286,627846",23421_700
8843,22,5498,700,16,600-610,15,1,0,1,1.1028,,600.0,10.0,"5286,627846",5498_700
8844,22,5498,700,16,600-610,23,1,0,1,0.91,,600.0,10.0,"5286,627846",5498_700
8845,22,48438,700,16,600-610,17,0,0,1,0.4449,,600.0,10.0,"5286,627846",48438_700
8846,22,96414,700,16,600-610,17,0,0,1,0.3349,,600.0,10.0,"5286,627846",96414_700
8847,22,39276,700,16,600-610,17,1,0,1,0.3938,,600.0,10.0,"5286,627846",39276_700
8848,22,27819,700,16,600-610,17,0,0,1,9.4593,,600.0,10.0,"5286,627846",27819_700
8849,22,16488,700,16,600-610,32,1,0,1,2.7417,,600.0,10.0,"5286,627846",16488_700
8850,22,24065,700,16,600-610,94,1,0,0,2.08,,600.0,10.0,"5286,627846",24065_700
8851,22,61177,700,16,600-610,32,1,0,1,5.1465,,600.0,10.0,"5286,627846",61177_700
8852,22,61177,700,16,600-610,17,1,0,1,7.039,,600.0,10.0,"5286,627846",61177_700
8853,22,61177,700,16,600-610,26,1,0,1,2.2924,,600.0,10.0,"5286,627846",61177_700
8854,22,61177,700,16,600-610,52,1,0,1,7.9425,,600.0,10.0,"5286,627846",61177_700
8855,22,42164,700,16,600-610,17,1,0,1,0.6153,,600.0,10.0,"5286,627846",42164_700
8856,22,60635,700,16,600-610,17,0,0,1,2.4754,,600.0,10.0,"5286,627846",60635_700
8857,22,48807,700,16,600-610,17,0,0,1,0.47,,600.0,10.0,"5286,627846",48807_700
8858,22,55225,677,5,610,32,1,0,1,2.3661,,610.0,0.0,"5286,627846",55225_677
8859,22,92023,677,5,610,8,1,0,0,2.3639,,610.0,0.0,"5286,627846",92023_677
8860,22,2916,677,5,610,17,0,0,1,3.728,,610.0,0.0,"5286,627846",2916_677
8861,22,2916,677,5,610,32,1,0,1,2.26,,610.0,0.0,"5286,627846",2916_677
8862,22,2916,677,5,610,59,1,0,1,1.26,,610.0,0.0,"5286,627846",2916_677
8863,22,96847,677,5,610,17,0,0,1,2.06,,610.0,0.0,"5286,627846",96847_677
8864,22,34500,677,5,610,32,1,0,1,2.9517,,610.0,0.0,"5286,627846",34500_677
8865,22,68807,839,5,610,17,0,0,1,0.5972,,610.0,0.0,"5286,627846",68807_839
8866,22,44625,839,5,610,17,1,0,1,1.29,,610.0,0.0,"5286,627846",44625_839
8867,22,90901,839,5,610,59,1,0,1,7.236,,610.0,0.0,"5286,627846",90901_839
8868,22,90076,839,5,610,15,1,0,1,0.189,,610.0,0.0,"5286,627846",90076_839
8869,22,92583,839,5,610,87,0,0,0,2.0,,610.0,0.0,"5286,627846",92583_839
8870,22,92583,839,5,610,68,0,0,0,1.8,,610.0,0.0,"5286,627846",92583_839
8871,22,92583,839,5,610,17,0,0,1,1.56,,610.0,0.0,"5286,627846",92583_839
8872,22,92583,839,5,610,43,1,0,0,2.287,,610.0,0.0,"5286,627846",92583_839
8873,22,92583,839,5,610,84,1,0,0,1.28,,610.0,0.0,"5286,627846",92583_839
8874,22,11395,839,5,610,17,0,0,1,5.2841,,610.0,0.0,"5286,627846",11395_839
8875,22,11395,839,5,610,59,0,0,1,4.567,,610.0,0.0,"5286,627846",11395_839
8876,22,11395,839,5,610,59,1,0,1,4.567,,610.0,0.0,"5286,627846",11395_839
8877,22,56446,839,5,610,17,0,0,1,0.5939,,610.0,0.0,"5286,627846",56446_839
8878,22,73893,839,5,610,40,1,0,1,1.1582,,610.0,0.0,"5286,627846",73893_839
8879,22,61431,839,5,610,40,1,0,1,1.2584,,610.0,0.0,"5286,627846",61431_839
8880,22,55518,839,5,610,40,1,0,1,1.2247,,610.0,0.0,"5286,627846",55518_839
8881,22,63312,839,5,610,15,1,0,1,2.1223,,610.0,0.0,"5286,627846",63312_839
8882,22,61062,839,5,610,9,1,0,0,2.32,,610.0,0.0,"5286,627846",61062_839
8883,22,61062,839,5,610,84,1,0,0,0.9,,610.0,0.0,"5286,627846",61062_839
8884,22,61062,839,5,610,94,1,0,0,2.0,,610.0,0.0,"5286,627846",61062_839
8885,22,99146,839,5,610,17,1,0,1,0.8314,,610.0,0.0,"5286,627846",99146_839
8886,22,17407,839,5,610,59,0,0,1,1.8279,,610.0,0.0,"5286,627846",17407_839
8887,22,30114,839,5,610,59,1,0,1,1.51,,610.0,0.0,"5286,627846",30114_839
8888,22,2716,839,5,610,26,1,0,1,3.757,,610.0,0.0,"5286,627846",2716_839
8889,22,4990,839,5,610,15,1,0,1,1.5077,,610.0,0.0,"5286,627846",4990_839
8890,22,86267,839,5,610,52,1,0,1,0.44,,610.0,0.0,"5286,627846",86267_839
8891,22,57440,839,5,610,32,1,0,1,3.72,,610.0,0.0,"5286,627846",57440_839
8892,22,79550,839,5,610,15,1,0,1,2.5369,,610.0,0.0,"5286,627846",79550_839
8893,22,39979,751,5,600-620,17,0,0,1,0.7419,,600.0,20.0,"5286,627846",39979_751
8894,22,67670,751,5,600-620,17,1,0,1,0.6158,,600.0,20.0,"5286,627846",67670_751
8895,22,77844,751,5,600-620,59,1,0,1,1.0818,,600.0,20.0,"5286,627846",77844_751
8896,22,13313,751,5,600-620,32,1,0,1,4.5686,,600.0,20.0,"5286,627846",13313_751
8897,22,13313,751,5,600-620,17,1,0,1,1.85,,600.0,20.0,"5286,627846",13313_751
8898,22,93970,751,5,600-620,59,1,0,1,1.1155,,600.0,20.0,"5286,627846",93970_751
8899,22,56863,751,5,600-620,17,1,0,1,1.5098,,600.0,20.0,"5286,627846",56863_751
8900,22,28410,751,5,600-620,17,1,0,1,5.1866,,600.0,20.0,"5286,627846",28410_751
8901,22,47465,751,5,600-620,59,1,0,1,1.0211,,600.0,20.0,"5286,627846",47465_751
8902,22,49130,751,5,600-620,17,0,0,1,2.7138,,600.0,20.0,"5286,627846",49130_751
8903,22,24382,751,5,600-620,59,1,0,1,0.783,,600.0,20.0,"5286,627846",24382_751
8904,22,93228,751,5,600-620,17,0,0,1,0.4673,,600.0,20.0,"5286,627846",93228_751
8905,22,93538,373,5,670,17,0,0,1,3.95,,670.0,0.0,"5286,627846",93538_373
8906,22,93538,373,5,670,59,0,0,1,3.2279,,670.0,0.0,"5286,627846",93538_373
8907,22,69576,373,5,670,23,1,0,1,0.9315,,670.0,0.0,"5286,627846",69576_373
8908,22,75702,373,5,670,17,0,0,1,3.5176,,670.0,0.0,"5286,627846",75702_373
8909,22,85546,373,5,670,23,1,0,1,7.1294,,670.0,0.0,"5286,627846",85546_373
8910,22,91794,373,5,670,23,1,0,1,0.7848,,670.0,0.0,"5286,627846",91794_373
8911,22,33453,170,5,620-640,32,1,0,1,1.32,,620.0,20.0,"5286,627846",33453_170
8912,22,91148,170,5,620-640,32,1,0,1,1.58,,620.0,20.0,"5286,627846",91148_170
8913,22,91148,170,5,620-640,23,1,0,1,2.4211,,620.0,20.0,"5286,627846",91148_170
8914,22,31899,170,5,620-640,17,0,0,1,1.34,,620.0,20.0,"5286,627846",31899_170
8915,22,45742,170,5,620-640,9,1,0,0,0.9776,,620.0,20.0,"5286,627846",45742_170
8916,22,13154,209,18,620-640,15,1,0,1,2.67,,620.0,20.0,"5286,627846",13154_209
8917,22,12930,209,18,620-640,40,0,0,1,0.8749,,620.0,20.0,"5286,627846",12930_209
8918,22,25671,209,18,620-640,15,1,0,1,2.8168,,620.0,20.0,"5286,627846",25671_209
8919,22,25671,209,18,620-640,9,1,0,0,3.2396,,620.0,20.0,"5286,627846",25671_209
8920,22,5897,209,18,620-640,15,1,0,1,2.1251,,620.0,20.0,"5286,627846",5897_209
8921,22,63812,209,18,620-640,40,0,0,1,1.0513,,620.0,20.0,"5286,627846",63812_209
8922,22,63812,209,18,620-640,40,1,0,1,2.32,,620.0,20.0,"5286,627846",63812_209
8923,22,65375,209,18,620-640,32,1,0,1,2.1694,,620.0,20.0,"5286,627846",65375_209
8924,22,95011,252,18,650,15,1,0,1,0.1441,,650.0,0.0,"5286,627846",95011_252
8925,22,9270,252,18,650,15,1,0,1,3.3018,,650.0,0.0,"5286,627846",9270_252
8926,22,9270,252,18,650,94,1,0,0,1.1171,,650.0,0.0,"5286,627846",9270_252
8927,22,78210,252,18,650,59,1,0,1,5.6249,,650.0,0.0,"5286,627846",78210_252
8928,22,66914,252,18,650,15,1,0,1,1.156,,650.0,0.0,"5286,627846",66914_252
8929,22,79796,252,18,650,94,1,0,0,2.9977,,650.0,0.0,"5286,627846",79796_252
8930,22,98825,252,18,650,94,1,0,0,2.4491,,650.0,0.0,"5286,627846",98825_252
8931,22,44713,511,16,620,59,0,0,1,2.12,,620.0,0.0,"5286,627846",44713_511
8932,22,39495,511,16,620,17,0,0,1,3.76,,620.0,0.0,"5286,627846",39495_511
8933,22,66350,417,18,660-680,32,1,0,1,3.131,,660.0,20.0,"5286,627846",66350_417
8934,22,66350,417,18,660-680,9,1,0,0,1.95,,660.0,20.0,"5286,627846",66350_417
8935,22,66350,417,18,660-680,59,1,0,1,3.1037,,660.0,20.0,"5286,627846",66350_417
8936,22,82928,417,18,660-680,15,1,0,1,3.785,,660.0,20.0,"5286,627846",82928_417
8937,22,56971,417,18,660-680,32,1,0,1,4.7086,,660.0,20.0,"5286,627846",56971_417
8938,22,63365,417,18,660-680,59,0,0,1,4.41,,660.0,20.0,"5286,627846",63365_417
8939,22,87434,417,18,660-680,15,1,0,1,2.43,,660.0,20.0,"5286,627846",87434_417
8940,22,76588,417,18,660-680,32,1,0,1,6.8286,,660.0,20.0,"5286,627846",76588_417
8941,22,76588,417,18,660-680,59,1,0,1,1.3303,,660.0,20.0,"5286,627846",76588_417
8942,22,55497,417,18,660-680,59,0,0,1,6.7226,,660.0,20.0,"5286,627846",55497_417
8943,22,71764,36,18,630-640,32,1,0,1,2.81,,630.0,10.0,"5286,627846",71764_36
8944,22,71764,36,18,630-640,87,1,0,0,1.68,,630.0,10.0,"5286,627846",71764_36
8945,22,71764,36,18,630-640,23,1,0,1,0.0622,,630.0,10.0,"5286,627846",71764_36
8946,22,71764,36,18,630-640,17,1,0,1,0.91,,630.0,10.0,"5286,627846",71764_36
8947,22,71764,36,18,630-640,94,1,0,0,6.096,,630.0,10.0,"5286,627846",71764_36
8948,22,16975,36,18,630-640,23,1,0,1,2.27,,630.0,10.0,"5286,627846",16975_36
8949,22,51387,36,18,630-640,23,1,0,1,0.4422,,630.0,10.0,"5286,627846",51387_36
8950,22,4052,36,18,630-640,17,1,0,1,4.68,,630.0,10.0,"5286,627846",4052_36
8951,22,17043,36,18,630-640,23,1,0,1,2.709,,630.0,10.0,"5286,627846",17043_36
8952,22,52973,36,18,630-640,43,1,0,0,1.362485,,630.0,10.0,"5286,627846",52973_36
8953,22,61161,36,18,630-640,59,0,0,1,1.58,,630.0,10.0,"5286,627846",61161_36
8954,22,84413,36,18,630-640,94,1,0,0,1.3638,,630.0,10.0,"5286,627846",84413_36
8955,22,88525,36,18,630-640,23,1,0,1,2.06,,630.0,10.0,"5286,627846",88525_36
8956,22,89602,266,18,650-660,32,1,0,1,4.3488,,650.0,10.0,"5286,627846",89602_266
8957,22,39112,266,18,650-660,32,1,0,1,5.68,,650.0,10.0,"5286,627846",39112_266
8958,22,43256,266,18,650-660,87,1,0,0,1.61,,650.0,10.0,"5286,627846",43256_266
8959,22,93168,266,18,650-660,59,0,0,1,1.23,,650.0,10.0,"5286,627846",93168_266
8960,22,67743,266,18,650-660,59,0,0,1,0.904,,650.0,10.0,"5286,627846",67743_266
8961,22,55823,266,18,650-660,59,0,0,1,0.8921,,650.0,10.0,"5286,627846",55823_266
8962,22,38025,266,18,650-660,59,0,0,1,3.94,,650.0,10.0,"5286,627846",38025_266
8963,22,11536,803,5,630-640,32,1,0,1,1.26,,630.0,10.0,"5286,627846",11536_803
8964,22,75171,803,5,630-640,17,1,0,1,1.73,,630.0,10.0,"5286,627846",75171_803
8965,22,98140,803,5,630-640,26,1,0,1,3.56095,,630.0,10.0,"5286,627846",98140_803
8966,22,98140,803,5,630-640,59,1,0,1,4.59,,630.0,10.0,"5286,627846",98140_803
8967,22,78281,803,5,630-640,94,1,0,0,3.82,,630.0,10.0,"5286,627846",78281_803
8968,22,74427,803,5,630-640,17,1,0,1,1.57,,630.0,10.0,"5286,627846",74427_803
8969,22,21807,803,5,630-640,59,0,0,1,1.0247,,630.0,10.0,"5286,627846",21807_803
8970,22,10091,803,5,630-640,87,0,0,0,0.5145,,630.0,10.0,"5286,627846",10091_803
8971,22,85548,803,5,630-640,32,1,0,1,1.61,,630.0,10.0,"5286,627846",85548_803
8972,22,85548,803,5,630-640,40,1,0,1,1.03,,630.0,10.0,"5286,627846",85548_803
8973,22,85548,803,5,630-640,26,1,0,1,3.6318,,630.0,10.0,"5286,627846",85548_803
8974,22,71300,803,5,630-640,68,0,0,0,1.9039,,630.0,10.0,"5286,627846",71300_803
8975,22,71300,803,5,630-640,84,0,0,0,1.9039,,630.0,10.0,"5286,627846",71300_803
8976,22,71300,803,5,630-640,26,1,0,1,2.12,,630.0,10.0,"5286,627846",71300_803
8977,22,86743,803,5,630-640,26,1,0,1,1.77,,630.0,10.0,"5286,627846",86743_803
8978,22,88691,803,5,630-640,17,1,0,1,2.453,,630.0,10.0,"5286,627846",88691_803
8979,22,25627,803,5,630-640,26,1,0,1,0.6838,,630.0,10.0,"5286,627846",25627_803
8980,22,14735,284,5,630-670,26,1,0,1,1.3853,,630.0,40.0,"5286,627846",14735_284
8981,22,2083,284,5,630-670,59,0,0,1,7.944,,630.0,40.0,"5286,627846",2083_284
8982,22,2083,284,5,630-670,15,1,0,1,2.7954,,630.0,40.0,"5286,627846",2083_284
8983,22,2083,284,5,630-670,26,1,0,1,8.089,,630.0,40.0,"5286,627846",2083_284
8984,22,2083,284,5,630-670,52,1,0,1,3.3068,,630.0,40.0,"5286,627846",2083_284
8985,22,38481,284,5,630-670,81,0,0,1,1.1017,,630.0,40.0,"5286,627846",38481_284
8986,22,84689,284,5,630-670,92,0,0,0,1.1398,,630.0,40.0,"5286,627846",84689_284
8987,22,34190,284,5,630-670,68,0,0,0,3.7789,,630.0,40.0,"5286,627846",34190_284
8988,22,18158,284,5,630-670,81,0,0,1,1.85,,630.0,40.0,"5286,627846",18158_284
8989,22,18158,284,5,630-670,81,1,0,1,1.85,,630.0,40.0,"5286,627846",18158_284
8990,22,71833,284,5,630-670,94,1,0,0,1.0259,,630.0,40.0,"5286,627846",71833_284
8991,22,93435,284,5,630-670,17,0,0,1,2.13,,630.0,40.0,"5286,627846",93435_284
8992,22,93435,284,5,630-670,26,1,0,1,0.88,,630.0,40.0,"5286,627846",93435_284
8993,22,81034,284,5,630-670,68,0,0,0,4.8904,,630.0,40.0,"5286,627846",81034_284
8994,22,81034,284,5,630-670,92,0,0,0,3.51,,630.0,40.0,"5286,627846",81034_284
8995,22,81034,284,5,630-670,17,0,0,1,3.07,,630.0,40.0,"5286,627846",81034_284
8996,22,11587,284,5,630-670,9,1,0,0,7.9236,,630.0,40.0,"5286,627846",11587_284
8997,22,11587,284,5,630-670,59,1,0,1,3.0067,,630.0,40.0,"5286,627846",11587_284
8998,22,28362,284,5,630-670,9,1,0,0,0.7653,,630.0,40.0,"5286,627846",28362_284
8999,22,66472,284,5,630-670,17,0,0,1,0.4659,,630.0,40.0,"5286,627846",66472_284
9000,22,71260,284,5,630-670,26,1,0,1,1.1584,,630.0,40.0,"5286,627846",71260_284
9001,22,44150,653,18,635,87,0,0,0,0.1,,635.0,0.0,"5286,627846",44150_653
9002,22,44150,653,18,635,59,0,0,1,1.45,,635.0,0.0,"5286,627846",44150_653
9003,22,44150,653,18,635,32,1,0,1,1.04,,635.0,0.0,"5286,627846",44150_653
9004,22,44150,653,18,635,9,1,0,0,4.314,,635.0,0.0,"5286,627846",44150_653
9005,22,44150,653,18,635,81,1,0,1,0.8948,,635.0,0.0,"5286,627846",44150_653
9006,22,79247,653,18,635,32,1,0,1,3.4083,,635.0,0.0,"5286,627846",79247_653
9007,22,79247,653,18,635,59,1,0,1,1.4779,,635.0,0.0,"5286,627846",79247_653
9008,22,8954,653,18,635,32,1,0,1,0.76,,635.0,0.0,"5286,627846",8954_653
9009,22,29262,653,18,635,23,1,0,1,1.4774,,635.0,0.0,"5286,627846",29262_653
9010,22,29262,653,18,635,59,1,0,1,4.08,,635.0,0.0,"5286,627846",29262_653
9011,22,37371,653,18,635,32,1,0,1,1.1643,,635.0,0.0,"5286,627846",37371_653
9012,22,89417,653,18,635,32,1,0,1,1.3,,635.0,0.0,"5286,627846",89417_653
9013,22,89417,653,18,635,23,1,0,1,2.9756,,635.0,0.0,"5286,627846",89417_653
9014,22,89417,653,18,635,59,1,0,1,3.96,,635.0,0.0,"5286,627846",89417_653
9015,22,11220,653,18,635,15,1,0,1,1.81,,635.0,0.0,"5286,627846",11220_653
9016,22,11220,653,18,635,87,1,0,0,2.02,,635.0,0.0,"5286,627846",11220_653
