,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S
8164,21,23812,86,12,475-490,59,1,0,1,0.3129,2118.48,475.0,15.0,"5199,427417"
8165,21,22976,757,12,460-480,32,1,0,1,1.8964,8070.0578,460.0,20.0,"5199,427417"
8166,21,54397,757,12,460-480,87,0,0,0,0.1,584.775,460.0,20.0,"5199,427417"
8167,21,2874,757,12,460-480,87,0,0,0,0.12,701.73,460.0,20.0,"5199,427417"
8168,21,15443,757,12,460-480,87,0,0,0,0.37,2163.495,460.0,20.0,"5199,427417"
8169,21,81717,757,12,460-480,17,0,0,1,0.2624,1070.0,460.0,20.0,"5199,427417"
8170,21,8982,757,12,460-480,17,1,0,1,0.6629,2950.0,460.0,20.0,"5199,427417"
8171,21,54823,757,12,460-480,59,0,0,1,0.85,490.0,460.0,20.0,"5199,427417"
8172,21,17068,757,12,460-480,68,0,0,0,0.3,2320.0,460.0,20.0,"5199,427417"
8173,21,75464,757,12,460-480,81,0,0,1,1.2166,4160.0,460.0,20.0,"5199,427417"
8174,21,12970,757,12,460-480,17,0,0,1,0.5989,4140.0,460.0,20.0,"5199,427417"
8175,21,26831,757,12,460-480,40,1,0,1,0.1712,743.145,460.0,20.0,"5199,427417"
8176,21,447,757,12,460-480,40,1,0,1,0.4694,2037.34,460.0,20.0,"5199,427417"
8177,21,36708,757,12,460-480,40,1,0,1,0.5462,2369.515,460.0,20.0,"5199,427417"
8178,21,30409,757,12,460-480,15,1,0,1,0.372,1323.976,460.0,20.0,"5199,427417"
8179,21,75037,757,12,460-480,15,1,0,1,0.5665,2016.024,460.0,20.0,"5199,427417"
8180,21,3014,462,19,500-550,17,0,0,1,0.4181,110.0,500.0,50.0,"5199,427417"
8181,21,97661,462,19,500-550,68,0,0,0,3.52,6640.0,500.0,50.0,"5199,427417"
8182,21,4907,468,12,570-640,9,1,0,0,1.95,16530.0,570.0,70.0,"5199,427417"
8183,21,25015,468,7,570-640,32,0,0,1,1.5964,82.14,570.0,70.0,"5199,427417"
8184,21,25015,468,7,570-640,32,1,0,1,1.5964,13491.495,570.0,70.0,"5199,427417"
8185,21,65935,468,7,570-640,9,1,0,0,0.57,1025.467,570.0,70.0,"5199,427417"
8186,21,70111,468,7,570-640,9,1,0,0,1.67,3009.698,570.0,70.0,"5199,427417"
8187,21,439,468,7,570-640,9,1,0,0,1.08,1901.402,570.0,70.0,"5199,427417"
8188,21,57191,468,7,570-640,32,1,0,1,3.7255,30850.0,570.0,70.0,"5199,427417"
8189,21,87552,468,7,570-640,9,1,0,0,0.77,1393.433,570.0,70.0,"5199,427417"
8190,21,41027,468,7,570-640,32,0,0,1,0.9695,56.74,570.0,70.0,"5199,427417"
8191,21,41027,468,7,570-640,32,1,0,1,0.9695,9319.545,570.0,70.0,"5199,427417"
8192,21,85952,732,12,550-630,87,1,0,0,0.5336,2987.0,550.0,80.0,"5199,427417"
8193,21,35689,732,7,550-630,68,0,0,0,0.5907,2380.428,550.0,80.0,"5199,427417"
8194,21,38557,732,7,550-630,59,0,0,1,0.2297,830.0,550.0,80.0,"5199,427417"
8195,21,98995,732,7,550-630,68,0,0,0,0.5746,2338.716,550.0,80.0,"5199,427417"
8196,21,98995,732,7,550-630,17,0,0,1,0.344,970.0,550.0,80.0,"5199,427417"
8197,21,31622,732,7,550-630,59,1,0,1,0.4247,3336.48,550.0,80.0,"5199,427417"
8198,21,71788,732,7,550-630,59,1,0,1,0.2962,2100.84,550.0,80.0,"5199,427417"
8199,21,86229,732,7,550-630,59,1,0,1,0.1187,844.2,550.0,80.0,"5199,427417"
8200,21,47874,732,7,550-630,17,0,0,1,1.1386,2250.0,550.0,80.0,"5199,427417"
8201,21,47874,732,7,550-630,59,0,0,1,0.8385,2280.0,550.0,80.0,"5199,427417"
8202,21,31890,732,7,550-630,68,0,0,0,1.0427,4760.856,550.0,80.0,"5199,427417"
8203,21,62580,732,7,550-630,59,0,0,1,0.56,531.602,550.0,80.0,"5199,427417"
8204,21,62580,732,7,550-630,59,1,0,1,0.56,755.078,550.0,80.0,"5199,427417"
8205,21,42448,732,7,550-630,9,1,0,0,1.0209,1890.0,550.0,80.0,"5199,427417"
8206,21,85407,732,7,550-630,59,0,0,1,0.5971,569.753,550.0,80.0,"5199,427417"
8207,21,85407,732,7,550-630,59,1,0,1,0.5971,809.267,550.0,80.0,"5199,427417"
8208,21,51311,732,7,550-630,59,0,0,1,0.3799,299.399,550.0,80.0,"5199,427417"
8209,21,51311,732,7,550-630,59,1,0,1,0.3799,425.261,550.0,80.0,"5199,427417"
8210,21,99108,732,7,550-630,52,1,0,1,1.611,4490.0,550.0,80.0,"5199,427417"
8211,21,63510,732,7,550-630,59,0,0,1,0.1373,131.252,550.0,80.0,"5199,427417"
8212,21,63510,732,7,550-630,59,1,0,1,0.1373,186.428,550.0,80.0,"5199,427417"
8213,21,62521,732,7,550-630,59,0,0,1,0.0398,37.994,550.0,80.0,"5199,427417"
8214,21,62521,732,7,550-630,87,1,0,0,0.0243,135.96,550.0,80.0,"5199,427417"
8215,21,62521,732,7,550-630,59,1,0,1,0.0398,53.966,550.0,80.0,"5199,427417"
8216,21,75832,732,7,550-630,87,1,0,0,0.121,775.59,550.0,80.0,"5199,427417"
8217,21,52311,732,7,550-630,87,1,0,0,0.2315,1251.45,550.0,80.0,"5199,427417"
8218,21,18642,732,7,550-630,59,0,0,1,1.2036,750.0,550.0,80.0,"5199,427417"
8219,21,69901,585,15,570-580,81,1,0,1,0.5058,2170.101,570.0,10.0,"5199,427417"
8220,21,95974,585,15,570-580,81,1,0,1,0.3746,1607.418,570.0,10.0,"5199,427417"
8221,21,82727,585,7,570-580,17,0,0,1,0.9814,3550.0,570.0,10.0,"5199,427417"
8222,21,94553,585,15,570-580,32,1,0,1,3.4,19850.0,570.0,10.0,"5199,427417"
8223,21,94553,585,15,570-580,59,1,0,1,3.256,24240.0,570.0,10.0,"5199,427417"
8224,21,73443,585,7,570-580,17,1,0,1,0.6416,2420.0,570.0,10.0,"5199,427417"
8225,21,59757,585,15,570-580,9,1,0,0,0.417,1320.0,570.0,10.0,"5199,427417"
8226,21,56227,585,15,570-580,17,1,0,1,0.6829,4650.0,570.0,10.0,"5199,427417"
8227,21,49541,585,7,570-580,68,0,0,0,3.0,14380.0,570.0,10.0,"5199,427417"
8228,21,49541,585,7,570-580,87,1,0,0,2.8521,29190.0,570.0,10.0,"5199,427417"
8229,21,49541,585,7,570-580,94,1,0,0,1.96,5740.0,570.0,10.0,"5199,427417"
8230,21,40129,585,15,570-580,17,0,0,1,0.1727,280.0,570.0,10.0,"5199,427417"
8231,21,69608,585,15,570-580,92,0,0,0,0.3969,1060.0,570.0,10.0,"5199,427417"
8232,21,95396,585,15,570-580,68,0,0,0,1.45,4810.0,570.0,10.0,"5199,427417"
8233,21,18082,585,15,570-580,32,1,0,1,2.6331,11580.0,570.0,10.0,"5199,427417"
8234,21,86901,585,15,570-580,52,1,0,1,1.27,5647.05,570.0,10.0,"5199,427417"
8235,21,917,585,15,570-580,59,0,0,1,1.2795,2250.0,570.0,10.0,"5199,427417"
8236,21,61370,585,15,570-580,15,1,0,1,0.9269,3890.0,570.0,10.0,"5199,427417"
8237,21,9209,501,12,460-500,59,1,0,1,0.6762,3617.284,460.0,40.0,"5199,427417"
8238,21,52835,501,12,460-500,59,1,0,1,0.74,3963.36,460.0,40.0,"5199,427417"
8239,21,8986,501,12,460-500,59,1,0,1,0.3962,2131.024,460.0,40.0,"5199,427417"
8240,21,15328,501,12,460-500,59,1,0,1,0.3999,2059.224,460.0,40.0,"5199,427417"
8241,21,18408,501,12,460-500,59,1,0,1,0.502,2589.108,460.0,40.0,"5199,427417"
8242,21,9613,299,12,440-450,55,1,0,1,2.36,15880.0,440.0,10.0,"5199,427417"
8243,21,83328,299,12,440-450,17,0,0,1,0.5727,832.115,440.0,10.0,"5199,427417"
8244,21,91179,299,12,440-450,9,1,0,0,2.1144,6041.022,440.0,10.0,"5199,427417"
8245,21,91179,299,12,440-450,17,1,0,1,1.1188,7403.526,440.0,10.0,"5199,427417"
8246,21,98646,299,12,440-450,9,1,0,0,3.4846,13890.0,440.0,10.0,"5199,427417"
8247,21,59892,299,12,440-450,9,1,0,0,3.3955,9948.978,440.0,10.0,"5199,427417"
8248,21,59892,299,12,440-450,17,1,0,1,7.6771,51451.56,440.0,10.0,"5199,427417"
8249,21,19740,299,12,440-450,32,1,0,1,0.39,2430.0,440.0,10.0,"5199,427417"
8250,21,19740,299,12,440-450,17,1,0,1,1.32,5310.0,440.0,10.0,"5199,427417"
8251,21,59612,299,12,440-450,81,1,0,1,1.1326,4892.481,440.0,10.0,"5199,427417"
8252,21,50386,299,12,440-450,40,1,0,1,0.4262,3792.57,440.0,10.0,"5199,427417"
8253,21,69033,299,12,440-450,40,1,0,1,0.4186,3777.43,440.0,10.0,"5199,427417"
8254,21,61845,299,12,440-450,59,0,0,1,0.48,1975.68,440.0,10.0,"5199,427417"
8255,21,95959,299,12,440-450,17,0,0,1,0.5506,797.885,440.0,10.0,"5199,427417"
8256,21,26954,299,12,440-450,59,0,0,1,1.56,5927.04,440.0,10.0,"5199,427417"
8257,21,95661,299,12,440-450,59,0,0,1,0.61,2387.28,440.0,10.0,"5199,427417"
8258,21,21798,134,12,455-465,59,0,0,1,2.0239,6403.977,455.0,10.0,"5199,427417"
8259,21,67767,134,12,455-465,52,1,0,1,0.2785,1750.0,455.0,10.0,"5199,427417"
8260,21,23942,134,12,455-465,81,1,0,1,0.5728,4530.0,455.0,10.0,"5199,427417"
8261,21,27546,134,12,455-465,32,1,0,1,0.57,4700.0,455.0,10.0,"5199,427417"
8262,21,3494,134,12,455-465,59,0,0,1,0.2232,706.023,455.0,10.0,"5199,427417"
8263,21,27224,134,12,455-465,40,1,0,1,0.4102,3830.0,455.0,10.0,"5199,427417"
8264,21,88841,134,12,455-465,52,0,0,1,0.8096,4580.0,455.0,10.0,"5199,427417"
8265,21,99377,134,12,455-465,52,1,0,1,0.65,2460.0,455.0,10.0,"5199,427417"
8266,21,13303,134,12,455-465,32,1,0,1,0.8186,5470.0,455.0,10.0,"5199,427417"
8267,21,58685,134,12,455-465,52,1,0,1,0.265,1470.532,455.0,10.0,"5199,427417"
8268,21,70172,134,12,455-465,40,1,0,1,1.88,12261.21,455.0,10.0,"5199,427417"
8269,21,53135,134,12,455-465,40,1,0,1,0.28,848.406,455.0,10.0,"5199,427417"
8270,21,50647,134,12,455-465,40,1,0,1,0.52,1826.591,455.0,10.0,"5199,427417"
8271,21,98346,134,12,455-465,40,1,0,1,0.6531,4240.093,455.0,10.0,"5199,427417"
8272,21,75379,134,12,455-465,40,1,0,1,0.43,193.7,455.0,10.0,"5199,427417"
8273,21,32730,134,12,455-465,59,1,0,1,1.2399,10400.0,455.0,10.0,"5199,427417"
8274,21,90968,134,12,455-465,59,0,0,1,0.4683,1380.0,455.0,10.0,"5199,427417"
8275,21,88681,134,12,455-465,17,0,0,1,0.62,3323.575,455.0,10.0,"5199,427417"
8276,21,52767,134,12,455-465,17,0,0,1,0.27,1426.425,455.0,10.0,"5199,427417"
8277,21,9932,134,12,455-465,52,1,0,1,1.7096,3160.0,455.0,10.0,"5199,427417"
8278,21,77527,134,12,455-465,52,1,0,1,1.12,7350.0,455.0,10.0,"5199,427417"
8279,21,76361,134,12,455-465,59,1,0,1,0.4463,1499.172,455.0,10.0,"5199,427417"
8280,21,57203,134,12,455-465,59,0,0,1,0.3092,721.248,455.0,10.0,"5199,427417"
8281,21,28134,134,12,455-465,59,0,0,1,1.8871,4391.69,455.0,10.0,"5199,427417"
8282,21,6732,134,12,455-465,59,0,0,1,0.1649,377.016,455.0,10.0,"5199,427417"
8283,21,12592,134,12,455-465,59,0,0,1,0.0833,193.972,455.0,10.0,"5199,427417"
8284,21,91435,134,12,455-465,59,0,0,1,0.0908,211.73,455.0,10.0,"5199,427417"
8285,21,80461,134,12,455-465,59,0,0,1,0.4008,934.344,455.0,10.0,"5199,427417"
8286,21,70604,134,12,455-465,81,1,0,1,1.2361,9330.0,455.0,10.0,"5199,427417"
8287,21,13708,134,12,455-465,52,1,0,1,1.13,4798.125,455.0,10.0,"5199,427417"
8288,21,21394,134,12,455-465,52,1,0,1,0.342,1451.875,455.0,10.0,"5199,427417"
8289,21,48720,134,12,455-465,59,1,0,1,0.2209,699.722,455.0,10.0,"5199,427417"
8290,21,5276,134,12,455-465,59,0,0,1,0.2343,1030.0,455.0,10.0,"5199,427417"
8291,21,73540,134,12,455-465,59,1,0,1,0.3201,1008.662,455.0,10.0,"5199,427417"
8292,21,29666,134,12,455-465,59,1,0,1,1.17,8310.0,455.0,10.0,"5199,427417"
8293,21,5548,134,12,455-465,59,1,0,1,0.2908,919.774,455.0,10.0,"5199,427417"
8294,21,26807,134,12,455-465,17,1,0,1,0.5169,2210.0,455.0,10.0,"5199,427417"
8295,21,72387,134,12,455-465,59,1,0,1,0.3881,1292.67,455.0,10.0,"5199,427417"
8296,21,69939,134,12,455-465,40,1,0,1,0.3211,2390.0,455.0,10.0,"5199,427417"
8297,21,97945,441,12,455-470,59,0,0,1,0.406,2542.5,455.0,15.0,"5199,427417"
8298,21,71520,441,12,455-470,9,1,0,0,0.2912,1364.0,455.0,15.0,"5199,427417"
8299,21,79722,441,12,455-470,52,1,0,1,0.3581,1500.0,455.0,15.0,"5199,427417"
8300,21,64919,441,12,455-470,59,1,0,1,1.4,10180.0,455.0,15.0,"5199,427417"
8301,21,66010,441,12,455-470,59,1,0,1,0.7254,3160.0,455.0,15.0,"5199,427417"
8302,21,89842,441,12,455-470,17,0,0,1,0.2143,1510.0,455.0,15.0,"5199,427417"
8303,21,21481,441,12,455-470,52,1,0,1,0.2451,683.128,455.0,15.0,"5199,427417"
8304,21,98871,441,12,455-470,52,1,0,1,0.2429,676.872,455.0,15.0,"5199,427417"
8305,21,90537,441,12,455-470,59,1,0,1,0.469,2240.5812,455.0,15.0,"5199,427417"
8306,21,17343,441,12,455-470,59,1,0,1,0.1866,1233.232,455.0,15.0,"5199,427417"
8307,21,62440,441,12,455-470,15,1,0,1,0.2342,730.0,455.0,15.0,"5199,427417"
8308,21,10117,441,12,455-470,59,1,0,1,0.406,2246.3012,455.0,15.0,"5199,427417"
8309,21,86237,441,12,455-470,17,0,0,1,0.1655,380.955,455.0,15.0,"5199,427417"
8310,21,1022,441,12,455-470,17,1,0,1,0.4694,2750.0,455.0,15.0,"5199,427417"
8311,21,55644,441,12,455-470,52,1,0,1,0.9483,7280.0,455.0,15.0,"5199,427417"
8312,21,63209,441,12,455-470,17,0,0,1,0.6366,530.0,455.0,15.0,"5199,427417"
8313,21,63209,441,12,455-470,17,1,0,1,0.6366,3920.0,455.0,15.0,"5199,427417"
8314,21,98571,441,12,455-470,17,0,0,1,0.2463,250.0,455.0,15.0,"5199,427417"
8315,21,39939,441,12,455-470,87,1,0,0,0.6882,8390.0,455.0,15.0,"5199,427417"
8316,21,42915,441,12,455-470,40,0,0,1,0.2732,530.0,455.0,15.0,"5199,427417"
8317,21,11208,441,12,455-470,40,1,0,1,3.4767,19930.0,455.0,15.0,"5199,427417"
8318,21,67974,441,12,455-470,40,1,0,1,1.64,11536.824,455.0,15.0,"5199,427417"
8319,21,46130,441,12,455-470,59,1,0,1,0.1257,343.368,455.0,15.0,"5199,427417"
8320,21,91517,441,12,455-470,59,1,0,1,0.1383,376.632,455.0,15.0,"5199,427417"
8321,21,56834,441,12,455-470,32,1,0,1,2.1421,5790.0,455.0,15.0,"5199,427417"
8322,21,11559,441,12,455-470,17,0,0,1,0.43,1406.358,455.0,15.0,"5199,427417"
8323,21,6307,441,12,455-470,17,0,0,1,1.176,3643.875,455.0,15.0,"5199,427417"
8324,21,96038,441,12,455-470,17,0,0,1,0.31,1000.377,455.0,15.0,"5199,427417"
8325,21,26094,441,12,455-470,17,0,0,1,0.28,1059.39,455.0,15.0,"5199,427417"
8326,21,91249,441,12,455-470,40,1,0,1,1.42,10003.176,455.0,15.0,"5199,427417"
8327,21,32986,441,12,455-470,17,0,0,1,0.2093,36.743,455.0,15.0,"5199,427417"
8328,21,74812,441,12,455-470,17,0,0,1,0.28704,88.914,455.0,15.0,"5199,427417"
8329,21,96004,441,12,455-470,17,0,0,1,0.8502,164.343,455.0,15.0,"5199,427417"
8330,21,53020,441,12,455-470,15,1,0,1,0.2942,1103.49,455.0,15.0,"5199,427417"
8331,21,26539,441,12,455-470,15,1,0,1,2.38,8946.51,455.0,15.0,"5199,427417"
8332,21,32660,441,12,455-470,17,0,0,1,1.1505,2020.0,455.0,15.0,"5199,427417"
8333,21,30652,441,12,455-470,52,1,0,1,0.4784,2589.468,455.0,15.0,"5199,427417"
8334,21,98265,441,12,455-470,32,1,0,1,1.41,940.0,455.0,15.0,"5199,427417"
8335,21,36468,441,12,455-470,15,1,0,1,1.9141,17240.0,455.0,15.0,"5199,427417"
8336,21,59124,441,12,455-470,15,1,0,1,0.2991,1331.0,455.0,15.0,"5199,427417"
8337,21,91975,441,12,455-470,15,1,0,1,0.2627,1169.0,455.0,15.0,"5199,427417"
8338,21,48615,441,12,455-470,15,1,0,1,2.0116,8940.0,455.0,15.0,"5199,427417"
8339,21,48615,441,12,455-470,81,1,0,1,1.8099,8790.0,455.0,15.0,"5199,427417"
8340,21,7104,441,12,455-470,9,1,0,0,0.5047,4290.0,455.0,15.0,"5199,427417"
8341,21,24945,441,12,455-470,32,1,0,1,0.6863,3121.182,455.0,15.0,"5199,427417"
8342,21,42483,441,12,455-470,32,1,0,1,0.2992,1694.048,455.0,15.0,"5199,427417"
8343,21,57864,441,12,455-470,17,0,0,1,0.54,1510.0,455.0,15.0,"5199,427417"
8344,21,35100,441,12,455-470,32,1,0,1,0.86,4040.0,455.0,15.0,"5199,427417"
8345,21,79253,441,12,455-470,17,0,0,1,0.0282,66.49,455.0,15.0,"5199,427417"
8346,21,85201,441,12,455-470,17,0,0,1,0.1584,356.975,455.0,15.0,"5199,427417"
8347,21,84380,441,12,455-470,17,0,0,1,0.1183,285.58,455.0,15.0,"5199,427417"
8348,21,65991,441,12,455-470,15,1,0,1,1.935,15740.0,455.0,15.0,"5199,427417"
8349,21,15770,441,12,455-470,32,1,0,1,0.3742,1524.77,455.0,15.0,"5199,427417"
8350,21,48453,441,12,455-470,17,0,0,1,2.088,11150.0,455.0,15.0,"5199,427417"
8351,21,48453,441,12,455-470,17,1,0,1,2.088,2040.0,455.0,15.0,"5199,427417"
8352,21,13199,441,12,455-470,68,0,0,0,0.212,1610.0,455.0,15.0,"5199,427417"
8353,21,67292,441,12,455-470,43,1,0,0,0.57,2270.0,455.0,15.0,"5199,427417"
8354,21,42384,441,12,455-470,59,0,0,1,0.1236,847.5,455.0,15.0,"5199,427417"
8355,21,88023,441,12,455-470,9,1,0,0,0.2624,1116.0,455.0,15.0,"5199,427417"
8356,21,3316,123,19,500-530,68,0,0,0,0.6748,1091.046,500.0,30.0,"5199,427417"
8357,21,88205,123,19,500-530,87,0,0,0,0.5341,3302.0,500.0,30.0,"5199,427417"
8358,21,77964,123,19,500-530,87,0,0,0,0.3064,1778.0,500.0,30.0,"5199,427417"
8359,21,25887,123,19,500-530,68,0,0,0,1.39,2247.179,500.0,30.0,"5199,427417"
8360,21,54183,123,19,500-530,87,0,0,0,1.26,3480.0,500.0,30.0,"5199,427417"
8361,21,93510,123,19,500-530,92,0,0,0,0.08,66.0,500.0,30.0,"5199,427417"
8362,21,34407,123,19,500-530,92,0,0,0,0.69,594.0,500.0,30.0,"5199,427417"
8363,21,68971,123,19,500-530,68,0,0,0,2.0857,3371.775,500.0,30.0,"5199,427417"
8364,21,68971,123,19,500-530,43,1,0,0,3.8101,6750.0,500.0,30.0,"5199,427417"
8365,21,22092,123,19,500-530,59,0,0,1,1.2258,5530.0,500.0,30.0,"5199,427417"
8366,21,90227,123,19,500-530,17,0,0,1,1.66,1160.0,500.0,30.0,"5199,427417"
8367,21,31565,123,19,500-530,68,0,0,0,2.99,9776.0,500.0,30.0,"5199,427417"
8368,21,84287,123,19,500-530,59,0,0,1,0.3975,1024.973,500.0,30.0,"5199,427417"
8369,21,38645,123,19,500-530,68,0,0,0,0.49,2444.0,500.0,30.0,"5199,427417"
8370,21,13040,123,19,500-530,9,1,0,0,2.9139,21850.0,500.0,30.0,"5199,427417"
8371,21,72252,123,19,500-530,17,0,0,1,0.42,309.43,500.0,30.0,"5199,427417"
8372,21,17818,123,19,500-530,17,0,0,1,0.17,231.0,500.0,30.0,"5199,427417"
8373,21,17378,123,19,500-530,17,0,0,1,0.15,277.31,500.0,30.0,"5199,427417"
8374,21,89835,123,19,500-530,17,0,0,1,0.19,172.26,500.0,30.0,"5199,427417"
8375,21,52413,123,19,500-530,92,0,0,0,1.5247,6080.0,500.0,30.0,"5199,427417"
8376,21,63987,64,19,540-570,68,0,0,0,0.5128,4620.384,540.0,30.0,"5199,427417"
8377,21,53833,64,19,540-570,68,0,0,0,0.85,5899.616,540.0,30.0,"5199,427417"
8378,21,98248,64,19,540-570,87,0,0,0,0.5191,3850.0,540.0,30.0,"5199,427417"
8379,21,13981,64,19,540-570,68,0,0,0,4.51,11270.0,540.0,30.0,"5199,427417"
8380,21,48223,64,19,540-570,17,1,0,1,1.464,6120.0,540.0,30.0,"5199,427417"
8381,21,39261,64,19,540-570,87,1,0,0,1.08,455.5,540.0,30.0,"5199,427417"
8382,21,39261,64,19,540-570,94,1,0,0,2.4291,7150.0,540.0,30.0,"5199,427417"
8383,21,31836,64,19,540-570,87,1,0,0,1.331,8654.5,540.0,30.0,"5199,427417"
8384,21,3710,64,19,540-570,59,0,0,1,0.5372,1385.027,540.0,30.0,"5199,427417"
8385,21,78460,56,15,560-640,81,1,0,1,4.536,43528.545,572.5026288117771,67.33964248159832,"5199,427417"
8386,21,66708,52,9,445,40,1,0,1,0.6647,4880.0,445.0,0.0,"5199,427417"
8387,21,95601,62,9,370,87,0,0,0,1.19,3163.075,370.0,0.0,"5199,427417"
8388,21,70598,62,9,370,92,0,0,0,2.2117,5440.0,370.0,0.0,"5199,427417"
8389,21,70598,62,9,370,59,0,0,1,0.8341,2770.0,370.0,0.0,"5199,427417"
8390,21,13847,816,9,385,87,0,0,0,0.9759,2586.925,385.0,0.0,"5199,427417"
8391,21,28861,816,9,385,17,0,0,1,1.081,4290.0,385.0,0.0,"5199,427417"
8392,21,13333,784,9,370,94,1,0,0,1.4597,8140.0,370.0,0.0,"5199,427417"
8393,21,42787,203,9,380-395,40,1,0,1,0.9728,9085.6,380.0,15.0,"5199,427417"
8394,21,69470,203,9,380-395,40,1,0,1,0.7886,7308.368,380.0,15.0,"5199,427417"
8395,21,23093,846,9,480-490,52,0,0,1,1.1341,493.033,480.0,10.0,"5199,427417"
8396,21,23093,846,9,480-490,40,1,0,1,2.8415,18640.0,480.0,10.0,"5199,427417"
8397,21,23093,846,9,480-490,52,1,0,1,1.1341,4096.785,480.0,10.0,"5199,427417"
8398,21,69730,846,9,480-490,52,0,0,1,2.0544,896.967,480.0,10.0,"5199,427417"
8399,21,69730,846,9,480-490,52,1,0,1,2.0544,7453.215,480.0,10.0,"5199,427417"
8400,21,72495,41,9,520,40,1,0,1,2.86,27926.032,520.0,0.0,"5199,427417"
8401,21,72495,41,9,520,17,1,0,1,3.29,23840.0,520.0,0.0,"5199,427417"
8402,21,67923,7,9,415-425,23,1,0,1,3.2408,22472.424,415.0,10.0,"5199,427417"
8403,21,66451,7,9,415-425,59,0,0,1,4.65,9510.0,415.0,10.0,"5199,427417"
8404,21,71993,983,9,390-450,81,1,0,1,1.2817,19021.455,390.0,60.0,"5199,427417"
8405,21,25104,983,9,390-450,23,1,0,1,2.2612,15687.576,390.0,60.0,"5199,427417"
8406,21,25104,983,9,390-450,52,1,0,1,3.6197,17940.0,390.0,60.0,"5199,427417"
8407,21,25104,983,9,390-450,59,1,0,1,3.4845,33570.0,390.0,60.0,"5199,427417"
8408,21,96379,50,19,555-580,87,0,0,0,0.6912,3570.0,555.0,25.0,"5199,427417"
8409,21,93922,50,19,555-580,87,1,0,0,4.9169,71550.0,555.0,25.0,"5199,427417"
8410,21,93922,50,19,555-580,59,1,0,1,3.1367,33060.0,555.0,25.0,"5199,427417"
8411,21,59397,50,19,555-580,40,1,0,1,2.7,23230.0,555.0,25.0,"5199,427417"
8412,21,59397,50,19,555-580,59,1,0,1,2.9168,19060.0,555.0,25.0,"5199,427417"
8413,21,12086,772,9,525,87,0,0,0,3.1242,18500.0,525.0,0.0,"5199,427417"
8414,21,17977,389,9,470,92,0,0,0,1.3546,19260.0,470.0,0.0,"5199,427417"
8415,21,52363,871,19,550-610,59,0,0,1,0.7608,4990.0,550.0,60.0,"5199,427417"
8416,21,48827,871,19,550-610,17,0,0,1,5.07,7224.0,550.0,60.0,"5199,427417"
8417,21,48827,871,19,550-610,59,0,0,1,7.9408,840.0,550.0,60.0,"5199,427417"
8418,21,48827,871,19,550-610,40,1,0,1,5.42,37660.0,550.0,60.0,"5199,427417"
8419,21,48827,871,19,550-610,17,1,0,1,5.07,26824.0,550.0,60.0,"5199,427417"
8420,21,48827,871,19,550-610,59,1,0,1,7.9408,11190.0,550.0,60.0,"5199,427417"
8421,21,47829,871,19,550-610,92,0,0,0,1.3464,11340.0,550.0,60.0,"5199,427417"
8422,21,47829,871,19,550-610,17,0,0,1,1.3464,1806.0,550.0,60.0,"5199,427417"
8423,21,47829,871,19,550-610,17,1,0,1,1.3464,6706.0,550.0,60.0,"5199,427417"
8424,21,28137,871,19,550-610,87,1,0,0,2.65,30100.0,550.0,60.0,"5199,427417"
8425,21,28137,871,19,550-610,59,1,0,1,0.7,4217.445,550.0,60.0,"5199,427417"
8426,21,93498,74,19,550-570,59,0,0,1,5.0336,45630.0,550.0,20.0,"5199,427417"
8427,21,86916,74,19,550-570,40,1,0,1,4.6468,40610.0,550.0,20.0,"5199,427417"
8428,21,59516,74,19,550-570,59,0,0,1,0.5501,3453.588,550.0,20.0,"5199,427417"
8429,21,59516,74,19,550-570,65,0,0,1,1.1399,4790.0,550.0,20.0,"5199,427417"
8430,21,97437,74,19,550-570,59,0,0,1,0.7793,5276.412,550.0,20.0,"5199,427417"
8431,21,97437,74,19,550-570,38,1,0,0,3.53,20960.0,550.0,20.0,"5199,427417"
8432,21,15217,384,19,550,32,1,0,1,2.13,7270.0,550.0,0.0,"5199,427417"
8433,21,15217,384,19,550,23,1,0,1,2.3286,9900.0,550.0,0.0,"5199,427417"
8434,21,3643,384,19,550,40,1,0,1,1.2752,8530.0,550.0,0.0,"5199,427417"
8435,21,31012,47,19,520-540,68,0,0,0,3.22,7667.6,520.0,20.0,"5199,427417"
8436,21,9925,47,19,520-540,26,1,0,1,2.5987,16040.0,520.0,20.0,"5199,427417"
8437,21,67186,47,19,520-540,32,1,0,1,3.2174,13625.5,520.0,20.0,"5199,427417"
8438,21,13581,47,19,520-540,17,0,0,1,1.8995,8244.0,520.0,20.0,"5199,427417"
8439,21,36258,47,19,520-540,17,0,0,1,1.97,5450.0,520.0,20.0,"5199,427417"
8440,21,55281,47,19,520-540,26,1,0,1,0.31,1720.0,520.0,20.0,"5199,427417"
8441,21,47033,47,19,520-540,59,0,0,1,1.0523,4392.0,520.0,20.0,"5199,427417"
8442,21,98490,47,19,520-540,59,0,0,1,0.41,3648.0,520.0,20.0,"5199,427417"
8443,21,60871,47,19,520-540,81,0,0,1,3.62,11640.0,520.0,20.0,"5199,427417"
8444,21,60871,47,19,520-540,40,1,0,1,3.9349,6710.0,520.0,20.0,"5199,427417"
